-0.175,0,0,0.009852,-4.9233e-06,0
-0.175,0.001,0,0.009852,-2.13344e-05,0
-0.175,0.002,0,0.009852,-3.77458e-05,0
-0.175,0.003,0,0.009852,-5.41573e-05,0
-0.175,0.004,0,0.009852,-7.05684e-05,0
-0.175,0.005,0,0.009852,-8.69796e-05,0
-0.175,0.006,0,0.009852,-0.00010339,0
-0.175,0.007,0,0.009852,-0.0001198,0
-0.175,0.008,0,0.009852,-0.000136211,0
-0.175,0.009,0,0.009852,-0.000152622,0
-0.175,0.01,0,0.009852,-0.000169033,0
-0.175,0.011,0,0.009852,-0.000185444,0
-0.175,0.012,0,0.009852,-0.000201855,0
-0.175,0.013,0,0.009852,-0.000218266,0
-0.175,0.014,0,0.009852,-0.000234678,0
-0.175,0.015,0,0.009852,-0.000251091,0
-0.175,0.016,0,0.009852,-0.000267502,0
-0.175,0.017,0,0.009852,-0.000283913,0
-0.175,0.018,0,0.009852,-0.000300324,0
-0.175,0.019,0,0.009852,-0.000316735,0
-0.175,0.02,0,0.009852,-0.000333146,0
-0.175,0.021,0,0.009852,-0.000349557,0
-0.175,0.022,0,0.009852,-0.00036597,0
-0.175,0.023,0,0.009852,-0.000382386,0
-0.175,0.024,0,0.009852,-0.000398797,0
-0.175,0.025,0,0.009852,-0.000415208,0
-0.175,0.026,0,0.009852,-0.000431619,0
-0.175,0.027,0,0.009852,-0.00044803,0
-0.175,0.028,0,0.009852,-0.000464441,0
-0.175,0.029,0,0.009852,-0.000480852,0
-0.175,0.03,0,0.009852,-0.000497263,0
-0.175,0.031,0,0.009852,-0.000513674,0
-0.175,0.032,0,0.009852,-0.000530085,0
-0.175,0.033,0,0.009852,-0.000546496,0
-0.175,0.034,0,0.009852,-0.000562907,0
-0.175,0.035,0,0.009852,-0.000579318,0
-0.175,0.036,0,0.009852,-0.000595729,0
-0.175,0.037,0,0.009852,-0.00061214,0
-0.175,0.038,0,0.009852,-0.000628551,0
-0.175,0.039,0,0.009852,-0.000644962,0
-0.175,0.04,0,0.009852,-0.000661373,0
-0.175,0.041,0,0.009852,-0.000677784,0
-0.175,0.042,0,0.009852,-0.000694195,0
-0.175,0.043,0,0.009852,-0.000710606,0
-0.175,0.044,0,0.009852,-0.000727018,0
-0.175,0.045,0,0.009852,-0.000743431,0
-0.175,0.046,0,0.009852,-0.000759842,0
-0.175,0.047,0,0.009852,-0.000776253,0
-0.175,0.048,0,0.009852,-0.000792664,0
-0.175,0.049,0,0.009852,-0.000809075,0
-0.175,0.05,0,0.009852,-0.000825486,0
-0.175,0.051,0,0.009852,-0.000841897,0
-0.175,0.052,0,0.009852,-0.000858308,0
-0.175,0.053,0,0.009852,-0.000874719,0
-0.175,0.054,0,0.009852,-0.00089113,0
-0.175,0.055,0,0.009852,-0.000907541,0
-0.175,0.056,0,0.009852,-0.000923952,0
-0.175,0.057,0,0.009852,-0.000940363,0
-0.175,0.058,0,0.009852,-0.000956774,0
-0.175,0.059,0,0.009852,-0.000973185,0
-0.175,0.06,0,0.009852,-0.00098959,0
-0.175,0.061,0,0.009852,-0.001006,0
-0.175,0.062,0,0.009852,-0.00102245,0
-0.175,0.063,0,0.009852,-0.00103885,0
-0.175,0.064,0,0.009852,-0.00105525,0
-0.175,0.065,0,0.009852,-0.00107165,0
-0.175,0.066,0,0.009852,-0.00108807,0
-0.175,0.067,0,0.009852,-0.00110451,0
-0.175,0.068,0,0.009852,-0.00112089,0
-0.175,0.069,0,0.009852,-0.00113729,0
-0.175,0.07,0,0.009852,-0.00115369,0
-0.175,0.071,0,0.009852,-0.00117011,0
-0.175,0.072,0,0.009852,-0.00118656,0
-0.175,0.073,0,0.009852,-0.00120296,0
-0.175,0.074,0,0.009852,-0.00121936,0
-0.175,0.075,0,0.009852,-0.00123576,0
-0.175,0.076,0,0.009852,-0.00125218,0
-0.175,0.077,0,0.009852,-0.00126862,0
-0.175,0.078,0,0.009852,-0.001285,0
-0.175,0.079,0,0.009852,-0.0013014,0
-0.175,0.08,0,0.009852,-0.0013178,0
-0.175,0.081,0,0.009852,-0.00133422,0
-0.175,0.082,0,0.009852,-0.00135067,0
-0.175,0.083,0,0.009852,-0.00136707,0
-0.175,0.084,0,0.009852,-0.00138347,0
-0.175,0.085,0,0.009852,-0.00139987,0
-0.175,0.086,0,0.009852,-0.00141629,0
-0.175,0.087,0,0.009852,-0.00143273,0
-0.175,0.088,0,0.009852,-0.00144911,0
-0.175,0.089,0,0.009852,-0.00146551,0
-0.175,0.09,0,0.009852,-0.00148191,0
-0.175,0.091,0,0.009852,-0.00149833,0
-0.175,0.092,0,0.009852,-0.00151478,0
-0.175,0.093,0,0.009852,-0.00153118,0
-0.175,0.094,0,0.009852,-0.00154758,0
-0.175,0.095,0,0.009852,-0.00156398,0
-0.175,0.096,0,0.009852,-0.0015804,0
-0.175,0.097,0,0.009852,-0.00159685,0
-0.175,0.098,0,0.009852,-0.00161324,0
-0.175,0.099,0,0.009852,-0.00162962,0
-0.175,0.1,0,0.009852,-0.00164602,0
-0.175,0.101,0,0.009852,-0.00166244,0
-0.175,0.102,0,0.009852,-0.00167889,0
-0.175,0.103,0,0.009852,-0.00169529,0
-0.175,0.104,0,0.009852,-0.00171169,0
-0.175,0.105,0,0.009852,-0.00172809,0
-0.175,0.106,0,0.009852,-0.00174451,0
-0.175,0.107,0,0.009852,-0.00176096,0
-0.175,0.108,0,0.009852,-0.00177735,0
-0.175,0.109,0,0.009852,-0.00179373,0
-0.174,0,0,0.0426563,-4.9116e-06,0
-0.174,0.001,0,0.0426563,-2.12839e-05,0
-0.174,0.002,0,0.0426563,-3.76566e-05,0
-0.174,0.003,0,0.0426563,-5.40287e-05,0
-0.174,0.004,0,0.0426563,-7.04011e-05,0
-0.174,0.005,0,0.0426563,-8.67736e-05,0
-0.174,0.006,0,0.0426563,-0.000103145,0
-0.174,0.007,0,0.0426563,-0.000119516,0
-0.174,0.008,0,0.0426563,-0.000135888,0
-0.174,0.009,0,0.0426563,-0.00015226,0
-0.174,0.01,0,0.0426563,-0.000168632,0
-0.174,0.011,0,0.0426563,-0.000185004,0
-0.174,0.012,0,0.0426563,-0.000201377,0
-0.174,0.013,0,0.0426563,-0.000217751,0
-0.174,0.014,0,0.0426563,-0.000234125,0
-0.174,0.015,0,0.0426563,-0.000250502,0
-0.174,0.016,0,0.0426563,-0.000266874,0
-0.174,0.017,0,0.0426563,-0.000283246,0
-0.174,0.018,0,0.0426563,-0.000299618,0
-0.174,0.019,0,0.0426563,-0.00031599,0
-0.174,0.02,0,0.0426563,-0.000332362,0
-0.174,0.021,0,0.0426563,-0.000348734,0
-0.174,0.022,0,0.0426563,-0.000365106,0
-0.174,0.023,0,0.0426563,-0.000381478,0
-0.174,0.024,0,0.0426563,-0.00039785,0
-0.174,0.025,0,0.0426563,-0.000414222,0
-0.174,0.026,0,0.0426563,-0.000430594,0
-0.174,0.027,0,0.0426563,-0.000446966,0
-0.174,0.028,0,0.0426563,-0.000463338,0
-0.174,0.029,0,0.0426563,-0.00047971,0
-0.174,0.03,0,0.0426563,-0.000496082,0
-0.174,0.031,0,0.0426563,-0.000512454,0
-0.174,0.032,0,0.0426563,-0.000528826,0
-0.174,0.033,0,0.0426563,-0.000545198,0
-0.174,0.034,0,0.0426563,-0.00056157,0
-0.174,0.035,0,0.0426563,-0.000577942,0
-0.174,0.036,0,0.0426563,-0.000594314,0
-0.174,0.037,0,0.0426563,-0.000610686,0
-0.174,0.038,0,0.0426563,-0.000627059,0
-0.174,0.039,0,0.0426563,-0.000643433,0
-0.174,0.04,0,0.0426563,-0.000659805,0
-0.174,0.041,0,0.0426563,-0.000676177,0
-0.174,0.042,0,0.0426563,-0.000692549,0
-0.174,0.043,0,0.0426563,-0.000708921,0
-0.174,0.044,0,0.0426563,-0.000725295,0
-0.174,0.045,0,0.0426563,-0.000741672,0
-0.174,0.046,0,0.0426563,-0.000758044,0
-0.174,0.047,0,0.0426563,-0.000774416,0
-0.174,0.048,0,0.0426563,-0.000790788,0
-0.174,0.049,0,0.0426563,-0.00080716,0
-0.174,0.05,0,0.0426563,-0.000823532,0
-0.174,0.051,0,0.0426563,-0.000839904,0
-0.174,0.052,0,0.0426563,-0.000856276,0
-0.174,0.053,0,0.0426563,-0.000872648,0
-0.174,0.054,0,0.0426563,-0.00088902,0
-0.174,0.055,0,0.0426563,-0.000905392,0
-0.174,0.056,0,0.0426563,-0.000921764,0
-0.174,0.057,0,0.0426563,-0.000938136,0
-0.174,0.058,0,0.0426563,-0.000954508,0
-0.174,0.059,0,0.0426563,-0.00097088,0
-0.174,0.06,0,0.0426563,-0.000987252,0
-0.174,0.061,0,0.0426563,-0.00100363,0
-0.174,0.062,0,0.0426563,-0.00102,0
-0.174,0.063,0,0.0426563,-0.00103637,0
-0.174,0.064,0,0.0426563,-0.00105275,0
-0.174,0.065,0,0.0426563,-0.00106914,0
-0.174,0.066,0,0.0426563,-0.00108551,0
-0.174,0.067,0,0.0426563,-0.00110187,0
-0.174,0.068,0,0.0426563,-0.00111821,0
-0.174,0.069,0,0.0426563,-0.00113458,0
-0.174,0.07,0,0.0426563,-0.00115096,0
-0.174,0.071,0,0.0426563,-0.00116735,0
-0.174,0.072,0,0.0426563,-0.00118372,0
-0.174,0.073,0,0.0426563,-0.00120009,0
-0.174,0.074,0,0.0426563,-0.00121647,0
-0.174,0.075,0,0.0426563,-0.00123286,0
-0.174,0.076,0,0.0426563,-0.00124923,0
-0.174,0.077,0,0.0426563,-0.00126559,0
-0.174,0.078,0,0.0426563,-0.00128193,0
-0.174,0.079,0,0.0426563,-0.0012983,0
-0.174,0.08,0,0.0426563,-0.00131468,0
-0.174,0.081,0,0.0426563,-0.00133107,0
-0.174,0.082,0,0.0426563,-0.00134744,0
-0.174,0.083,0,0.0426563,-0.00136382,0
-0.174,0.084,0,0.0426563,-0.00138021,0
-0.174,0.085,0,0.0426563,-0.00139658,0
-0.174,0.086,0,0.0426563,-0.00141295,0
-0.174,0.087,0,0.0426563,-0.00142931,0
-0.174,0.088,0,0.0426563,-0.00144565,0
-0.174,0.089,0,0.0426563,-0.00146202,0
-0.174,0.09,0,0.0426563,-0.0014784,0
-0.174,0.091,0,0.0426563,-0.00149479,0
-0.174,0.092,0,0.0426563,-0.00151116,0
-0.174,0.093,0,0.0426563,-0.00152754,0
-0.174,0.094,0,0.0426563,-0.00154393,0
-0.174,0.095,0,0.0426563,-0.0015603,0
-0.174,0.096,0,0.0426563,-0.00157667,0
-0.174,0.097,0,0.0426563,-0.00159305,0
-0.174,0.098,0,0.0426563,-0.00160942,0
-0.174,0.099,0,0.0426563,-0.00162574,0
-0.174,0.1,0,0.0426563,-0.00164212,0
-0.174,0.101,0,0.0426563,-0.00165851,0
-0.174,0.102,0,0.0426563,-0.00167488,0
-0.174,0.103,0,0.0426563,-0.00169126,0
-0.174,0.104,0,0.0426563,-0.00170765,0
-0.174,0.105,0,0.0426563,-0.00172402,0
-0.174,0.106,0,0.0426563,-0.0017404,0
-0.174,0.107,0,0.0426563,-0.00175679,0
-0.174,0.108,0,0.0426563,-0.00177314,0
-0.174,0.109,0,0.0426563,-0.00178946,0
-0.173,0,0,0.0753413,-4.8936e-06,0
-0.173,0.001,0,0.0753413,-2.12058e-05,0
-0.173,0.002,0,0.0753413,-3.75183e-05,0
